DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,F_4_ON_STREAM_HRS,F_4_BORE_WI_VOL,F_5_ON_STREAM_HRS,F_5_BORE_WI_VOL
2012-11-11,24.0,3524.148423509224,214.80663575,49.11746625,588.9082550799515,190.499460125,157.5900441433077,7319.012308478001,6431394.449530661,18467.575800766,24.0,35611.51223713254,24.0,34930.49219981743
2012-11-12,24.0,3523.937707848866,214.804934,49.22414104166667,588.533770662055,189.69993875,157.56401289095623,7345.806901634,6456586.167036435,18485.564659082,24.0,34552.26411914286,24.0,36005.73506112237
2012-11-13,24.0,3525.98020783749,214.8024215,49.050893125,588.6079484001833,188.137025375,157.6616716345429,7351.53062928,6472902.602501764,18454.807485248,24.0,34037.93904296,24.0,36558.266150380005
2012-11-14,24.0,3525.815166978124,214.80716,48.96068708333333,589.2816819310083,190.025665625,158.0771684944784,7353.606266778001,6447657.912995908,18424.930884898,24.0,33737.856785209886,24.0,36889.739169
2012-11-15,24.0,3528.6348305344845,214.801962125,49.006063125,589.6849623831368,189.421485125,158.5794643973678,7365.116620176001,6468137.594521034,18503.67931361,24.0,34354.9454972,24.0,36423.11590502547
2012-11-16,24.0,3530.9751615964155,214.79835582978723,48.14149145833333,588.9649354550811,188.3451100425532,157.66721379910055,7422.60548906,6525225.165862989,18714.828255452,24.0,34669.4360272,24.0,36241.81035857501
2012-11-17,24.0,3531.150171678706,214.809422375,49.0523175,589.8127889762275,189.60299675,158.63642192572826,7346.058494058,6455770.398235168,18077.607543566,24.0,34258.90663598253,24.0,35993.922758814624
2012-11-18,24.0,3533.521952656883,214.812089375,48.914530416666665,590.659667350029,188.5330775,159.42074975339776,7320.270270598,6431235.533530414,18425.748560276,24.0,34147.3817474,24.0,36109.8026546
2012-11-19,24.0,3534.0253907319598,214.8237335,49.21065395833333,587.47937954461,186.74214125,156.46436697763565,7296.054499788,6453846.455192181,18508.774060196,24.0,34593.9583,24.0,35845.6306094
2012-11-20,24.0,3535.378227211535,214.83357725,49.105884583333335,587.020156828287,187.7204375,155.87684629557353,7278.505928214,6427828.727631792,18514.37199163,24.0,32374.13167687181,24.0,34291.49903502887
2012-11-21,24.0,3538.861571370505,214.81394,49.096013125,587.4793402635559,189.04078625,156.48142401994838,7278.56882632,6401746.72737797,18330.269235368003,24.0,27410.722121515188,24.0,30503.22666608776
2012-11-22,24.0,3539.167546608533,214.799869625,49.14110604166667,585.6333482802046,188.18455925,154.62998405656342,7217.054478652,6383218.534335873,18314.796301292,24.0,27603.173374835616,24.0,30252.513608714347
2012-11-23,24.0,3537.7135976742347,214.794251,49.065687708333336,584.6296690035273,187.17977225,153.3494639974787,7192.524217312,6358595.382964315,18274.541513452,24.0,27514.564171557347,24.0,30067.05859558844
2012-11-24,24.0,3538.047065921285,214.7801750638298,48.05672479166667,584.0751578434237,189.2175780851064,153.0617440989256,7199.6946013960005,6325366.753606065,18387.192021298,24.0,27253.7493298,24.0,30285.438039
2012-11-25,24.0,3526.630578206019,214.790994875,50.40123208333333,574.2641028792847,187.6872635,143.3786150555835,7136.922291608001,6313310.3263873495,18287.435625182,24.0,30173.958931066,24.0,32511.88505862144
2012-11-26,24.0,3530.992092630764,214.787183,51.09547083333333,572.67531115132,190.810559375,141.482572966144,7139.123725318,6349814.744230685,18352.031980044,24.0,38826.022130098005,24.0,39954.055598464
2012-11-27,24.0,3534.0503553526128,214.672577375,51.1328875,572.589560610347,191.195999,141.4101628754475,6936.214435362,6155619.745075885,18939.500290084,24.0,38447.23369805935,24.0,40663.06657056689
2012-11-28,24.0,3546.1344524830806,214.813739375,50.62383625,574.1873235267309,191.03239625,143.34798791990914,6857.340210438,6085425.488326917,19147.881715262,24.0,31214.628087261062,24.0,32913.77062389639
2012-11-29,24.0,3549.8357913838845,214.8065855,50.22836145833333,574.0597719010185,191.144615375,143.6520776673434,6801.6753866280005,6008726.26996785,19131.339513384,24.0,27688.245763888044,24.0,29944.750873723595
2012-11-30,24.0,3551.453258281299,214.7859785,50.300958125,572.5150746670255,191.141858375,141.9303558308822,6746.387951453999,5964885.230113125,18942.896787808,24.0,29818.12923153328,24.0,27347.18273394433
2012-12-01,24.0,3546.5889372999623,214.77493175,50.86614208333334,567.1543529625246,190.834377875,137.73544746442545,6710.598929140001,5992988.28874342,19197.885709532,24.0,30826.40366694614,24.0,25665.60015475057
2012-12-02,24.0,3539.2452324469496,214.769939,52.01125125,559.5255583057558,190.581583625,130.6712937865492,6675.564684098,5990050.108472191,19078.882492980003,24.0,19669.32060785516,17.75,31530.982444076733
2012-12-03,24.0,3529.5895686394456,214.760692625,54.059736875,549.1778439097653,189.937388375,117.82633170415292,6631.787602322,5978933.404534934,18898.490724972,24.0,26189.4398994988,24.0,39045.20992817448
2012-12-04,24.0,3532.006897510594,214.751039375,54.19711041666667,547.9074160599498,190.318737875,119.74259447156524,6646.128370490001,5949453.073902503,18953.274975298,17.66667,29465.845200445197,24.0,39115.17739603798
2012-12-05,24.0,3527.623699944018,214.74958175,55.197748125,542.2932832109676,190.354896875,115.26535503999378,6818.657875248,6092605.66636473,20426.851802666,24.0,37442.08250085935,24.0,35210.44721696167
2012-12-06,24.0,3523.597394926366,214.7562095,57.21829458333333,535.5820033280257,189.225621125,105.10193526308866,6630.844130732,5927529.728801803,19562.128641378,24.0,35743.00245218194,24.0,36355.82905878216
2012-12-07,24.0,3519.489421575743,214.76373575,58.72519729166667,530.0320315483914,188.909146625,99.3108050062143,6646.694453444,5888019.679673801,19710.568171538,24.0,36390.99690202205,24.0,35938.94699948038
2012-12-08,24.0,3521.7740983273925,214.76278025,59.019982291666665,528.7291998506109,189.355506875,98.17670960849917,6624.6172182380005,5904099.153725429,19857.749739578,24.0,35997.50075295462,24.0,35971.35925310963
2012-12-09,24.0,3524.885402558676,214.760048,58.964716458333335,529.618604497842,190.401162875,98.35904319650196,6612.037597038,5891690.992426166,20041.22351478,24.0,31332.872083051952,24.0,32207.467095524764
2012-12-10,24.0,3517.3510002747685,214.759415375,59.808540625,525.3190060791251,191.076990875,94.5269980991844,6618.704796274,5889332.678982506,19965.808685686,24.0,26757.61263913952,24.0,27258.815892793
2012-12-11,23.33333,3586.468608400984,214.66112434964663,51.928491666666666,569.6133426942989,188.9191844685898,138.70713881817107,5673.4091612,5201078.076314071,18121.195931024,23.0,24702.667899926804,22.5,26148.871592118307
2012-12-12,11.29167,3538.355409069355,214.7430661152531,27.282715,538.5040202009162,190.645031126356,114.43531126951972,2679.333519388,2507134.040132035,7934.407377582001,12.29167,12494.109686510155,12.29167,14268.055107393571
2012-12-13,15.20833,3698.816872322774,214.3979898658117,28.521093125,606.0485803462243,165.2229216378445,209.1707105094249,2645.305644042,2453078.5860747867,11388.519766678,9.29167,9204.567586733268,9.37501,10975.378384846636
2012-12-14,23.45833,3512.719042417881,214.80467722429177,61.10549270833334,513.6084793756377,184.90528950523844,93.81221884671116,5605.856595356,5060895.44732312,19011.770213878,24.0,26421.321989884786,24.0,27967.41127090201
2012-12-15,13.70833,3638.844353399276,214.5823429972097,27.739822291666663,579.3870480102229,173.861752319114,158.43600848911942,3006.84395733,2729174.653996727,10894.455144048,12.25,14774.275306607067,11.91667,12330.379208771228
2012-12-16,24.0,3494.657528281344,214.74762588898056,66.01756395833333,500.4707059289107,189.52579589170335,78.82142502766823,6114.3877823660005,5555653.574944508,19937.190047456003,24.0,28722.23079339433,24.0,28750.5493395191
2012-12-17,24.0,3486.0626435961326,214.753063625,68.04594666666667,497.67343233619454,189.71514125,75.64879849413771,6212.886216362,5649616.368130375,19950.776038352,24.0,28421.138177160003,24.0,28913.00136608
2012-12-18,24.0,3486.3262768795234,214.687176875,68.14036708333333,497.7554511770335,188.897755625,75.70350793755912,6239.680809518,5682701.973088403,19798.12233509,24.0,28233.0233957568,24.0,28969.70637518024
2012-12-19,24.0,3482.3967573574114,214.67924375,68.224919375,497.0778076705217,186.476325125,73.70506920509162,6283.583687506,5729930.395775053,19752.143819604,24.0,28104.365542697924,24.0,28990.231184231117
2012-12-20,24.0,3482.2291330133376,214.66920575,68.21459875,497.2304991708208,185.01665825,73.76383366193795,6519.954769853999,5931204.926167508,19436.45822559,24.0,33070.6174398779,24.0,37980.58735572143
2012-12-21,24.0,3489.574372849077,214.652163875,68.23803479166666,498.9931760385496,185.64925775,75.30847650677933,6528.320217952,5956807.70639392,19481.74486191,24.0,36853.940482654085,24.0,44236.45504523362
2012-12-22,24.0,3495.7067376224118,214.639874,68.258389375,499.4754234957801,184.427672,75.50969823853708,6552.535988762,5961049.704160505,19674.21306627,24.0,38572.26038449187,24.0,44060.50782381348
2012-12-23,24.0,3505.803751266649,214.626459875,66.04296083333334,503.77786525848575,184.258221125,79.52718919198533,6543.352865286,5949912.517716549,19223.86262731,24.0,38399.5483297746,24.0,42435.34826054472
2012-12-24,24.0,3511.626629680048,214.608254,62.93003541666667,509.7792005220152,188.777250875,85.48461428033534,6536.245379308,5936115.077428464,21203.58051366,24.0,28359.173708369053,24.0,28336.64873430587
2012-12-25,24.0,3507.683911723778,214.593857,62.98919645833333,508.3318145453615,189.9401945,84.11897519876183,6565.30430428,5944891.831548755,21057.090824786,24.0,28149.38094403957,24.0,28475.494987682152
2012-12-26,24.0,3504.7767299790125,214.579203875,63.091684375,507.73925682352336,190.998369125,83.48133491336208,6546.246178162,5927976.812482496,20934.06212945,24.0,28084.004329,24.0,28530.5808816
2012-12-27,24.0,3504.636469421508,214.552851125,63.23328479166667,507.1423600560234,190.7149145,83.22564546774625,6536.622767944,5920797.340738018,20896.95224691,24.0,28272.698647,24.0,28291.5680788
2012-12-28,24.0,3506.083571365925,214.52406875,63.25755770833333,504.6076533521595,186.881644625,81.035267418753,6508.884703197999,5943221.447812829,20919.406870752,24.0,28071.4247078,24.0,28052.555276
2012-12-29,24.0,3508.5644962635665,214.50817475,63.134395,504.7566494117592,187.035588875,80.82062969623024,6532.911779690001,5981596.836699069,20696.999167936,24.0,37870.9496226,24.0,40506.380264
2012-12-30,24.0,3509.908742278785,214.5243605,64.48677583333334,503.3010567164302,186.275300375,79.2054139053737,6509.387888046001,5967284.508570184,20975.637777516,24.0,39028.274773,24.0,42883.9286708
2012-12-31,24.0,3513.27147547213,214.528328375,65.21420770833333,502.3758065965764,187.71341825,78.03540353778634,6510.582952059999,5953963.816282839,21263.396612466,24.0,33688.2255736,24.0,35053.1144738
2013-01-01,24.0,3515.6850454485684,214.499762,65.199154375,503.6103617791934,190.294673,78.80457794345438,6479.13389906,5894541.945470593,21302.519234398,24.0,27444.5897783503,24.0,27253.044121477036
2013-01-02,24.0,3521.27716579919,214.4607635,65.20401479166667,506.39251495056345,189.720732875,76.042923439055,6322.077328378,5794203.442354829,21071.368694848,24.0,28760.87806289024,24.0,28353.30147567403
2013-01-03,24.0,3512.2641914033397,214.45682675,65.22876895833333,500.9108287509512,190.868264,77.40277611920621,6529.703976284,5924294.552183447,20991.29940591,24.0,28852.29985063584,24.0,28139.688538006267
2013-01-04,24.0,3508.639220914832,214.444130375,65.783123125,498.87608223807104,190.8227255,75.7075448212668,6197.03589365,5616224.231865204,20136.577043476,24.0,28779.65738136,24.0,28028.7294734472
2013-01-05,24.0,3500.798973322537,214.436185625,68.98314625,492.2030802314831,189.87149225,68.82456442948933,6220.433989082,5665954.698689071,20060.847723852,24.0,32133.396797310656,24.0,33706.84921270553
2013-01-06,24.0,3498.754849116975,214.442321375,71.91100270833333,488.6239524045763,191.0741877021277,65.00238697724822,6192.192739488,5699652.306821383,20190.543618424,24.0,38347.528571762006,24.0,43818.39765488822
2013-01-07,24.0,3402.6904646887133,209.29493,75.15883,486.6098267735338,189.71043125,62.73591342606429,6209.489718638,5680117.998924391,20289.419441056,24.0,38612.00504379504,24.0,43620.3334060374
2013-01-08,24.0,3504.6992794411817,214.439792,73.70549625,487.217228297805,190.96472280851063,63.34305959133932,6229.42841824,5655785.134113284,20851.225323848,24.0,28278.9884576,24.0,28587.189177
2013-01-09,24.0,3507.0437634941586,214.4000825,75.32040979166666,487.87279122308144,191.1572045,64.1602655969519,6237.29068149,5651729.244640321,20751.217335308,24.0,28906.50964469748,24.0,28308.777197158182
2013-01-10,24.0,3507.6081385705315,214.374134375,75.30807354166667,487.1058346861569,190.548780125,63.50585532309592,6214.081280376,5659148.502971838,20634.101061936,24.0,29579.608682414604,24.0,28191.62995433124
2013-01-11,24.0,3514.681619987933,214.340614625,75.259671875,491.7817274728758,189.912593375,61.46739523979903,6066.396527488,5542725.228604439,20447.733973858,24.0,29599.68984753707,24.0,28009.126782079336
2013-01-12,24.0,3506.875480437024,214.33377275,75.33502291666667,486.18713241585,188.592572375,61.9965624052725,6149.673619832,5628474.183457554,20501.386058276,24.0,29509.290995276137,24.0,28169.594500502528
2013-01-13,24.0,3503.2237021399437,214.309089875,75.45427729166667,484.4370285070339,188.777989625,60.85629081721421,6124.388581220001,5631206.126075128,20638.189438826,14.58334,15781.370566329588,12.58333,15733.032286876258
2013-01-14,24.0,3500.2512503914586,214.2768095,75.51816708333334,483.4192050292822,187.0594715,59.81309782179058,6138.729349388,5588115.169741567,20003.987836028,24.0,35554.43985329893,24.0,37179.71449651488
2013-01-15,24.0,3505.719055270896,214.267823,75.51299270833333,486.4701342805029,190.1912795,61.28377746349104,6028.46896957,5513086.688265095,20062.105685972,24.0,35473.47874390935,24.0,37377.95735633108
2013-01-16,24.0,3508.011793703483,214.26264875,75.51903604166667,485.5178980765226,190.615196,61.652925701276914,6073.189522936,5914897.672515526,20167.397115416003,24.0,35660.41183369796,24.0,37725.781019336886
2013-01-17,24.0,3510.0387263082284,214.259756,76.16265895833334,483.7183302558095,188.788541,60.499827338264254,6037.211806304001,5373141.373834513,20704.609838762,24.0,36160.020605950194,24.0,34788.39885137455
2013-01-18,24.0,3512.0324059899176,214.25968175000003,77.335565,483.2065857486133,185.470983125,59.36246859144412,6061.616271432,5336786.690178076,20740.210166758,24.0,34303.493690739306,24.0,37785.924698030816
2013-01-19,24.0,3511.6010969949207,214.26236712500005,77.21544979166667,482.1521855663096,189.174070625,61.29043711296087,6003.6242177,5285669.063245389,20192.17896918,24.0,35025.6876799872,24.0,38278.66483462108
2013-01-20,24.0,3513.023092302566,214.262331875,77.44728145833334,482.0422076798516,190.33930925,61.3547553065248,5987.144913928,5271713.766397058,20338.354167524,24.0,33648.83795539553,24.0,37047.491135900425
2013-01-21,24.0,3516.6728974820867,214.24501625,77.305364375,483.6345618972558,188.627793125,59.933799436002,5977.710198028,5272024.888610874,20323.573112614,24.0,29255.39762096905,24.0,29645.321109131728
2013-01-22,24.0,3512.1084692186405,214.238261375,77.33097604166667,480.6306671758205,188.572029125,60.76059612632962,6017.902087762,5307624.897839473,19240.467727294,24.0,32268.61532118,24.0,33309.57897548
2013-01-23,24.0,3515.146970548686,214.21454225,77.29731791666667,481.87845705203,190.413496625,61.84722792428424,6034.947474488,5362225.6103509,19425.639751358,24.0,31418.37304407413,24.0,31685.06068329908
2013-01-24,24.0,3515.272355673187,214.198635125,77.17636833333333,481.91489778370254,190.761162875,61.94323384198162,6041.425979406,5314343.866329903,19693.522784812,23.66667,30214.57008516044,23.66667,30574.85387475824
2013-01-25,24.0,3514.884092670181,214.1841695,77.235110625,479.7408092856584,186.819409625,59.78972257301625,6040.671202134,5305863.755410071,19416.519525988,24.0,31607.231906140183,24.0,32047.982452221942
2013-01-26,24.0,3515.7026010581058,214.170989375,77.21860583333333,480.4012990580322,188.534540375,60.19327799252307,6015.700654052,5290917.175866868,22104.91037264,24.0,31754.54027283075,24.0,33042.2826765248
2013-01-27,24.0,3516.6159490185846,214.158299375,77.11667270833334,480.251278669408,187.22818025,59.86036199466134,6003.812912018,5256523.162506809,19357.458204454,24.0,31758.970037053325,24.0,33120.527601967144
2013-01-28,24.0,3517.479047446086,214.14506525,77.0403575,480.236267263525,186.547800875,59.84766817096679,6014.694284356,5263106.522677029,19304.05771246,24.0,32668.505961641094,24.0,32903.49828474615
2013-01-29,24.0,3514.513977514141,214.139596625,80.31867291666667,477.858234554516,188.982949625,57.39854279738154,6018.531068822,5331253.588196154,19308.271885562,24.0,32479.25321460037,24.0,33237.97788393766
2013-01-30,24.0,3510.643219427256,214.135385,85.40971645833334,474.3015043217375,185.849866625,53.6029384317365,6071.050987332,5385642.059560585,19663.646184462,24.0,32508.220067228205,24.0,33428.89824584201
2013-01-31,24.0,3510.1183097237167,214.126682375,87.36335729166667,474.0969406787666,191.26373825,53.6246366816652,6118.916445998,5319433.062951136,19711.826133658,24.0,32522.9225112991,24.0,32890.72684922002
2013-02-01,24.0,3508.036247670434,214.120826,89.36781416666666,472.9874352208817,191.29140575,52.52016524193658,6112.375042973999,5394299.803254025,19679.307812856,24.0,31990.374143765777,24.0,31608.397379216065
2013-02-02,24.0,3507.2465776194144,214.11099725,89.981959375,471.91087145923984,190.600272875,51.71173697680275,6047.02391084,5335624.837642939,19911.842110738,24.0,31914.38827849193,24.0,31207.38951507827
2013-02-03,24.0,3506.139283987034,214.102775,90.00188395833334,471.1650148915748,189.429245375,50.882643855623456,6056.395728634,5268985.355246156,19823.91055855,24.0,31765.414464301644,24.0,31093.0465580998
2013-02-04,24.0,3506.6847165305003,214.087047125,90.100614375,470.81126180535375,188.7436865,50.34200057913075,6058.282671814,5227645.6532353135,19810.513261972,24.0,31743.59692751306,24.0,31167.71795778842
2013-02-05,24.0,3506.4450477116948,214.073487125,91.274045,470.5674896272102,189.29851625,49.99035054011066,6044.004801751999,5225690.280138945,19792.964690398,24.0,31739.13394522825,24.0,31213.480757668003
2013-02-06,24.0,3503.407631143064,214.070328125,96.719291875,468.5596959606417,190.679937125,48.43644945299363,6051.175185835999,5266735.810975997,20674.984830836,24.0,31732.094477,24.0,36654.77607647934
2013-02-07,24.0,3504.381988623709,214.069435625,98.98541875,468.1605913867198,190.7624675,47.98166549577738,6317.988951488001,5212216.322198028,21058.91486986,24.0,31511.951106,24.0,41085.0428392
2013-02-08,24.0,3507.262885300081,214.06209575,99.13053458333331,468.7318104313546,191.252578625,48.56445432163725,6152.000849754,5345274.217177918,21149.362346288,24.0,31518.2409166,24.0,41676.2850356
2013-02-09,24.0,3509.445781369061,214.05278663829787,97.195935625,467.7067363524983,190.46921,47.63318282122451,6163.448305045999,5439198.517377059,21324.785163922,24.0,28907.9695176,24.0,33889.4995128
2013-02-10,24.0,3507.995117385233,214.033421,99.180644375,466.7209286696146,188.05297175,46.719927823763626,6077.340797932,5352307.839348838,21214.147395468,24.0,27392.125163,24.0,28568.3197452
2013-02-11,24.0,3506.934770655671,214.01089475,99.05895208333334,465.9928724626695,186.266177375,46.1359605662825,6066.082036958,5132988.92684837,21155.274768252,24.0,27429.8640266,24.0,28467.6827756
2013-02-12,24.0,3506.9429743527267,213.99614975,99.05158791666666,466.5083244970433,188.749115,46.68293715733454,6045.325661978,5242321.016138095,21034.447506626,24.0,33125.99534349436,24.0,36686.91020123574
2013-02-13,24.0,3508.8118584471745,213.9963819148936,96.98227104166666,466.0094183369614,186.83856174468085,46.24477975808097,5988.339977942001,5345810.646965418,21053.694327062,24.0,34197.7002322,24.0,39713.8641284
2013-02-14,24.0,3512.227685417543,213.99609965957447,96.97515791666666,465.9667278674403,184.90794263829787,45.99578390693748,5995.070075284,5356391.980555178,21229.809023862,24.0,34078.82281186,24.0,39484.034449076
2013-02-15,24.0,3514.622820107419,213.9768959574468,96.96409895833334,466.9840750222308,187.90784525,46.95277067544536,6030.104320326001,5469057.774383412,21278.303463588,24.0,28111.05051458,24.0,29331.27377098
2013-02-16,24.0,3512.9003873545985,213.9587285,99.02500645833334,466.2246034869394,188.9439605,46.38212888872254,6066.459425594,5459994.971462675,21298.305061296,24.0,27404.107252193,24.0,29352.65912702
2013-02-17,24.0,3511.236256815124,213.9421230212766,96.94551895833334,465.9409636105347,189.61015961702128,46.21240239750446,6064.824074838,5462975.176187303,20820.971334862,24.0,27423.574216,24.0,29235.0396688
2013-02-18,24.0,3510.874140657489,213.925609625,98.99266375,466.7863981002238,189.811047875,46.87681031036696,6083.882200956,5435426.20467787,21131.121895548,24.0,33572.618854772,24.0,33873.837884406
2013-02-19,24.0,3515.677086502696,213.91908275,99.00143,467.68154986782304,188.366843,46.222602485020246,6015.449061628,5397509.906459008,21073.633026664,24.0,36116.89961562827,24.0,36804.55497201227
2013-02-20,24.0,3542.463801150342,213.874443875,99.03283708333332,484.3065670617029,187.480842125,42.15047158540004,5740.0811535600005,5166723.61538074,20652.152818358,24.0,35667.29591608647,24.0,36005.75987049405
2013-02-21,24.0,3520.5339199108084,213.909654875,99.03917729166666,469.2356443385908,189.530373875,46.13793972708228,6029.09795063,5386703.265295566,21281.25967457,24.0,30152.593812491603,24.0,30697.115764869843
2013-02-22,19.91667,3601.144198987964,213.7900721042102,72.03671666666666,518.3101359497798,186.47187212252348,85.0085220851386,4471.803744176001,4304884.006202834,16427.538630762,24.0,27844.304680192858,24.0,27813.535942279992
2013-02-23,24.0,3541.820691733572,213.83969225,100.0,481.9791646097342,189.954298625,60.056295892221165,5803.796934938,5235063.498980162,20835.563695454,24.0,27719.90653846473,24.0,27931.641972385747
2013-02-24,24.0,3519.551002182002,213.873179,99.92174333333334,468.36594971563005,191.098262375,45.75687120020454,5938.147289354,5364357.909927544,21123.133836086,24.0,27871.44043398618,24.0,28246.39250087953
2013-02-25,24.0,3513.81991754866,213.85299125,99.99932020833332,465.6411680344976,191.305273625,46.152422349545496,5983.748416204,5357238.473116492,21135.587661074,24.0,27929.12379036581,24.0,28249.99928793793
2013-02-26,24.0,3514.0803207207605,213.820713875,100.0,465.70584882240655,191.287832,46.2431223033277,5989.220551426,5347173.4399542,21075.079683102,24.0,32813.385676524114,24.0,33570.84996216432
2013-02-27,24.0,3514.218747155204,213.836266625,100.0,465.96910138173513,191.269389125,46.46080581834845,5950.035031388,5329700.802300409,21167.477000816,24.0,36506.0607224,24.0,37996.81253935179
2013-02-28,24.0,3513.8066405523937,213.84901925,100.0,465.9189968864953,190.995180875,46.36219224298662,5939.342353368,5329760.484087169,21206.977011384,24.0,35485.70028488152,24.0,37998.430481746575
2013-03-01,24.0,3516.491545920435,213.840052625,100.0,466.511346116585,190.756056125,46.91910089747212,5889.212562885999,5344717.658030387,21459.450008868,16.19167,22179.85885552046,16.35833,24178.99952893063
2013-03-02,24.0,3513.684911587538,213.80776775,100.0,465.72774347760543,190.472124125,46.152700338543326,5914.434703392,5353012.720096598,21223.519213262,23.64167,36394.73107478,23.64167,36038.09881376
2013-03-03,24.0,3516.758859536428,213.802304,100.0,466.05707583469086,190.220766125,46.40375764140179,5892.6719587160005,5335308.771375782,21299.122736674,24.0,36799.69499391729,24.0,36689.13316444327
2013-03-04,24.0,3518.23025228034,213.806867375,100.0,465.4384838388817,189.353565875,45.71626365518408,5912.1074734700005,5336118.536683705,21281.008082146,24.0,36037.7464808466,24.0,36515.126226417786
2013-03-05,24.0,3521.9762628044477,213.789239,100.0,465.86597652839765,190.119260375,46.04099106408791,5918.648876494,5360575.355975005,20707.62894785,24.0,31769.8333406,24.0,30598.67060688
2013-03-06,24.0,3523.857997525357,213.77262125,100.0,467.5148803555242,188.978782625,46.65760087747766,5822.79216295,5334709.834628185,20386.093829978,24.0,32078.238729126548,24.0,31857.303754013483
2013-03-07,2.19167,3622.071422459215,213.74113787334767,9.234162916666667,550.613925958991,187.61972278212505,143.85980331368188,272.851983828,269923.06417902425,919.192921084,1.85833,2155.3060880018406,1.85833,2467.5272556477385
2013-03-08,5.119446666666667,3667.645740694778,213.6239820506728,12.992110416666666,566.4247754645749,179.34811347580882,156.76856172630872,573.2743041193332,559717.1027444515,2806.387693508,3.9527766666666664,4326.30091391816,3.9527766666666664,4823.245093084228
2013-03-09,8.047223333333333,3713.2200589303407,213.50682622799792,16.750057916666663,582.2356249701588,171.07650416949255,169.67732013893556,873.6966244106666,849511.1413098788,4693.582465932001,6.047223333333333,6497.295739834481,6.047223333333333,7178.962930520716
2013-03-10,10.975,3620.2944294231165,213.38967040532305,20.508005416666663,598.0464744757427,179.61727533222205,182.5860785515624,1174.118944702,1139305.179875306,6580.777238356,8.14167,8668.2905657508,8.14167,9534.680767957205
2013-03-11,15.19167,3527.3687999158924,213.8368714498656,55.35099541666666,478.6581271745396,188.15804649495152,65.43517972764373,3218.49608402,3040554.664880109,16771.528372476,15.19167,21692.92777834,15.19167,22400.53147084
2013-03-12,17.583335,3584.4523879378157,213.7532954225423,52.47552177083333,509.1941058191042,183.07452478057814,95.69464464007525,3306.301839996,3151479.4456389733,14438.857764307,14.5,16783.72123584296,7.595835,11200.26573542
2013-03-13,19.975,3641.5359759597386,213.669719395219,49.600048125,539.7300844636688,177.99100306620477,125.95410955250678,3394.107595972,3262404.226397837,12106.187156138,13.80833,11874.51469334592,0.0,0.0
2013-03-14,15.69167,3534.4808347766166,213.78758691134468,63.658942708333335,482.8309815801676,189.78661692825048,65.24265563994753,3375.804247126,2576424.947706268,13111.802074866,15.35833,12964.194190015418,0.0,0.0
2013-03-15,16.80833,3636.969373415282,213.5962190876833,39.82264125,541.0332573253991,177.8473723748082,126.88461017268628,3171.133810202,3102815.4817500943,13745.186002286,16.975,17554.756491525226,12.16667,9584.010004449809
2013-03-16,12.025,3521.518853156823,213.88358757568236,48.376081041666666,489.30096938719714,185.2921455342553,79.66597103880189,2807.708553734,2442013.0884042755,11120.888325648,11.35833,9754.873533626072,0.0,0.0
2013-03-17,10.475,3704.072529524872,213.51220837463293,20.30278583333333,584.265094355714,185.11669320462767,175.37717882625725,1849.770399354,1765456.115940666,7858.237771216,9.64167,9051.737742566924,9.475,7837.512944877668
2013-03-18,24.0,3507.820041727369,213.928877375,92.49731916666668,477.07191245794905,184.941240875,61.34062621354797,5807.696617510001,3262276.740450973,22468.398527214,24.0,23805.708530256365,0.69167,2167.2332881143384
2013-03-19,24.0,3497.504102682479,213.883669625,100.0,469.8639206250309,187.515111875,55.22898370703037,5834.239618242001,3005040.470291644,21269.434830642,24.0,23940.54711287491,0.0,0.0
2013-03-20,2.16,3561.5314504975618,213.83700030726337,10.67796625,489.1905064644907,186.2818186781149,100.0903291587752,563.189641124,372320.0592179837,1273.120563546,1.41,1593.564889359976,0.0,0.0
2013-03-21,0.0,3589.9933159989096,210.816176,0.0,1305.259291093148,178.62383680500238,1305.07494812815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-22,17.975,3618.455181500257,213.66865938648124,42.346809791666665,565.4000035087392,170.96585493188985,159.09787364651257,3857.037656132,2916550.0378609397,13829.532362432,6.64167,5912.421964,17.64166,24750.404711
2013-03-23,24.0,3481.5604274574293,214.0264745,99.989619375,472.99109742376606,185.973398,54.71751416721246,6235.9698212640005,3695388.526403329,21326.106024148,24.0,23894.9904694,24.0,21096.0247524
2013-03-24,24.0,3496.074094039809,213.881359625,100.0,472.0265360336753,188.399312,53.739542829595706,5998.59236922,3448924.9953273893,21483.351289148,24.0,22989.257743,24.0,22077.235206
2013-03-25,11.0,3606.371520927224,213.7484210895101,38.579773125,547.0824045465699,180.6448828779577,127.83178158872198,2752.672710984,2410458.727395291,10506.059339498,9.8,16007.567977,9.8,17554.8613846
2013-03-26,24.0,3482.70336218523,213.98924855319152,97.74082875,479.28576861936057,190.35702978723407,58.74278964836714,5568.746712816,5030752.96668966,21569.270101944,24.0,37427.5179753,24.0,36227.42211282
