DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,F_4_ON_STREAM_HRS,F_4_BORE_WI_VOL,F_5_ON_STREAM_HRS,F_5_BORE_WI_VOL
2012-08-10,24.0,3341.7544514615115,215.418139625,2872.9150713744734,213.92972684794208,100.0,468.8393800870379,188.058434,44.97800041742729,6557.064652394,5777168.00027505,17650.46650572,24.0,26615.3335539,24.0,26988.31932248
2012-08-11,24.0,3340.1214171802176,215.411423,2872.9405798866446,214.89243900687342,100.0,467.18083729357346,188.020173875,45.084696825063084,6587.3186413799995,5877183.7273369795,17637.509495883998,24.0,35963.87904868,24.0,42971.35703814
2012-08-12,24.0,3347.914128653883,215.409664625,2878.807199264528,213.4826208259812,99.998988125,469.1069293893548,186.10077087500002,44.36175924162162,6556.246977016,5817800.702658127,17865.326435816,24.0,30501.807523639996,24.0,33438.52009278
2012-08-13,0.625,3667.893411142882,215.39582600000003,2998.5073236647872,214.838309714404,7.777673333333333,669.3860874780947,182.6864096,249.51857332306,1273.875340818,132575.49663247474,-372.293889414,4.45833,4917.37392708,21.12499,26662.5071334
2012-08-14,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-08-15,0.0,4266.516108386634,211.47782,4211.907659576777,26.919149210538,1.1472577083333333,54.608448809856,60.681056,45.099339593362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-16,0.0,4266.122330927964,211.19171,4217.272895580874,23.512502820393998,1.1752960416666667,48.84943534709,60.91664,46.136794533276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-17,0.0,4265.677210110042,211.004366,4220.144787831012,2.136260843002,1.250165625,45.532422279029994,60.144584,42.553782253724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-08-19,0.0,4264.789289078006,210.73704800000002,4221.712210665578,0.0,1.13339125,43.077078412428,61.091096,39.592546756978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-20,0.0,4264.355191128171,210.601778,4221.948332103042,0.0,1.2171483333333333,42.40685902513,60.91709,38.779030084536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-21,0.0,4263.931680933211,210.48071000000002,4221.931652763172,0.0,1.1782858333333333,42.00002817004,60.544634,38.086619923324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-22,0.0,4263.508170738252,210.37294400000002,4221.824614912528,0.0,1.16339125,41.683555825724,60.16001,37.462087423496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-23,0.0,4263.135133676115,210.27900200000002,4221.863339988574,0.0,1.1666225,41.271793687542,59.6633,37.019142171644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-24,0.0,4262.774569859448,210.190478,4221.419379472556,0.0,1.18334375,41.355190386892,59.986993999999996,36.804776394879994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.0,4262.402257986002,210.10994599999998,4221.150334468566,0.0,1.1425133333333333,41.251923517436,59.98415,36.41099893621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-26,0.0,4262.086075717162,210.032888,4221.069403410762,0.0,1.065929375,41.0166723064,58.903088,36.11164104497799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-27,0.0,4261.766847655824,209.96339,4221.568768342696,0.0,0.915031875,40.198079313128,56.69816,35.563833508552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-28,0.0,4261.46400885888,209.8949,4220.55611485598,0.0,0.9279295833333333,40.9078940029,59.12258,35.755718435926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-29,0.0,4261.2091775532135,209.831648,4220.188154114673,0.0,1.0910035416666666,41.02102343854,59.66132,35.855649437408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-30,0.0,4264.088031614776,209.787656,4224.271546590326,0.0,1.1340691666666667,39.816485024449996,55.724846,34.401211000744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-31,0.0,4277.293717659676,209.76845,4237.8794222827,0.0,1.1504847916666667,39.414295376976,54.447026,34.092280618804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.0,4291.010081580074,209.72584400000002,4251.439145446058,1.138981356514,0.9869145833333334,39.570936134016,56.084288,34.319989867464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-02,0.0,1791.4401476052099,106.10862800000001,1751.971898189698,0.0,0.8162960416666667,39.468249415512,58.05689,34.087349335712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-03,0.0,0.0,32.0,39.914965648552,0.0,0.8409654166666667,39.914965648552,58.402166,34.680263608656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-04,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-05,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-06,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-07,0.0,4386.257669464316,209.543846,4364.492726349084,0.0,0.186539375,21.764943115231997,55.732352,15.555442438238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-09,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-10,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-11,0.0,4382.831733055018,209.421824,4268.147202788182,0.0,0.275878125,114.68453026683599,54.919922,108.119397056266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-12,,,,,,,,,,,,,0.70833,1398.9021609089955,0.0,0.0
2012-09-13,,,,,,,,,,,,,2.625,4239.3323444,4.66667,5811.7849944
2012-09-14,,,,,,,,,,,,,0.0,0.0,4.29167,5085.646301950357
2012-09-15,0.95833,4242.923275504032,210.8427814870243,2837.9695091940634,0.0,1.3046079166666666,1404.9537663099684,56.72920336389344,1076.1403118697635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-16,0.0,4264.662236019518,209.246126,2763.2872667349097,0.0,1.2151266666666667,1501.374969284608,55.856948,1176.927869982416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-17,0.0,4262.523074421756,209.12271800000002,2726.128308183834,130.980390357564,1.2283214583333333,1536.3947662379219,54.602888,1448.676377408736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-18,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-19,0.0,4314.178264810455,209.23799,2708.1324607660076,143.46306327853398,1.2165904166666666,1606.045804044448,50.500976,1505.305637022146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-20,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-21,0.0,4376.63775141599,209.20834399999998,2701.8498610690617,143.329483521836,1.2458133333333334,1674.787890346928,52.178684000000004,1556.860171220674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-22,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-23,0.0,4330.510960231904,210.11098682895874,2722.299407100581,147.8190216065502,1.3894304166666667,1608.2115531313234,54.613628373208655,987.7093850258241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-24,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-09-25,0.0,4372.58902295972,209.27913800000002,2669.008821015984,141.277779680088,1.0881327083333334,1703.5802019437358,51.625058,1283.1987610678718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-26,0.0,4394.669278117363,209.216138,2668.768638521856,141.601503911304,0.935640625,1725.900639595508,53.068352000000004,1305.4439241336217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-27,0.0,4395.8274044552945,209.19322400000001,2667.4976728237616,140.79813988052197,1.02244375,1728.329731631532,53.048264,1308.871020844824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-28,,,,,,,,,,,,,0.0,0.0,0.0,357.2610677998313
2012-09-29,5.825,3402.032357495769,214.57498644635194,2559.5415646062606,292.7604164732947,15.688109583333333,842.4907928895082,125.6793231416309,339.8525148287387,2620.838280808,1979532.213019661,3493.6752977700003,4.325,3598.401064891084,4.325,7584.871283501674
2012-09-30,24.0,3123.138842352646,216.37673825000002,2608.586344116367,350.6222804572785,99.98930708333333,514.5524982362791,177.902504,63.89619720034704,7789.30144704,6707205.881238827,14861.187097044,24.0,28659.5219989,24.0,31903.17732532
2012-10-01,24.0,3154.964032045533,216.469680125,2662.180308338064,307.0891429641877,100.0,492.7837237074683,180.82434800000001,62.09423625695687,7548.967784014,6497101.27157933,16272.494799471999,24.0,37060.82201732,24.0,28863.311862339997
2012-10-02,24.0,3146.457792311679,216.391059875,2649.566460869552,293.8341471099872,100.0,496.8913314421272,180.59834375,64.1323307242892,8868.066863046,7547198.071849483,14959.559734828,24.0,37339.18206167154,24.0,28850.587183693417
2012-10-03,24.0,3159.388565367439,216.26536287500002,2667.54574376905,299.87627423732926,100.0,491.84282159838875,181.370733125,63.51500780868762,8838.44185512,7482727.616282734,15378.020834046,24.0,35370.33496374283,24.0,31804.197921300813
2012-10-04,24.0,3155.4607983846613,216.3235745,2661.531530363034,307.1251062799726,100.0,493.92926802162685,184.20235775,65.40348678441433,9171.80181692,7703238.398785052,15416.514474918002,24.0,33661.46997989047,24.0,33641.13458193393
2012-10-05,24.0,3154.7740144790355,216.38124762500001,2660.47139816846,311.29904460681024,100.0,494.30261631057556,184.48379975,65.72443716889109,10090.11416452,8493158.276597977,15514.195233536,24.0,33892.42175356325,24.0,33554.67626325447
2012-10-06,24.0,3164.725519012625,216.39180312500002,2670.9685316507857,313.98378680739603,100.0,493.75698736183915,184.62321987500002,65.47979778593913,10057.784538036,8515588.740312798,15570.866427042001,24.0,34148.227238155,24.0,33445.63707899276
2012-10-07,24.0,3173.490950249143,216.391016375,2681.225941925154,314.06252416941277,100.0,492.2650083239895,184.31309975,64.23101681852003,9966.645182442,8481668.296633473,15625.210390626,24.0,27629.846575957414,24.0,26600.650786453265
2012-10-08,24.0,3179.432801910376,216.381344375,2688.0289460909025,314.51644092182056,100.0,491.40385581947316,184.367021375,63.658791574577826,9924.69214574,8434652.468240486,15588.981081569998,24.0,27036.241242679152,24.0,26651.323276207982
2012-10-09,24.0,3188.4851510304734,216.38175725,2698.453938406671,315.6412508826841,100.0,490.031212623802,184.47796025000002,62.377996548114794,9788.20325572,8357489.568307367,15561.494609248,24.0,32663.66134247738,24.0,34926.46043646434
2012-10-10,24.0,3201.8905177811644,216.372369875,2711.1792896795105,322.61075837165674,100.0,490.7112281016541,186.019040375,62.94815198267096,9501.199198041999,8156610.562182192,15860.449307066001,24.0,31614.93543291592,24.0,36326.185633504494
2012-10-11,24.0,3239.9320128382533,216.26643875,2744.5346486596345,327.708998029812,100.0,495.39736417861917,185.569301,66.76599546814266,9653.60130888,8207726.776528211,16281.048941888,24.0,31246.32820853418,24.0,37822.08137156778
2012-10-12,24.0,3367.6867820324146,215.913153875,2820.533945955747,337.6407260635012,75.135501875,547.152836076668,188.220106625,119.19869388920662,8332.300796138,7098487.091312911,12696.863269584,24.0,33254.46315254671,24.0,37061.48465934973
2012-10-13,22.0,3701.4450829400726,215.4279582247591,2937.263027490945,277.0707571653395,33.574476041666664,764.1820554491278,168.13108459688002,260.74029587522716,3456.691211442,3054627.912715289,5434.3963584,17.16667,19820.323140177123,16.5,20873.556172079658
2012-10-14,5.175,3494.0100019520646,215.70693504347827,2862.6280907430223,335.9492302317722,11.264247708333333,631.3819112090423,189.09312408695652,207.23610272589812,1293.373753678,783427.9826295144,921.268558582,4.84167,4805.524890487442,4.84167,5520.759068027209
2012-10-15,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-10-16,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-10-17,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-10-18,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2012-10-19,7.0,3841.8871441465253,213.09053152628084,2853.099398553549,129.96156393236504,22.0,988.7877455929762,118.73612747388839,391.40050333302617,1179.6539780300002,1107047.3507052294,2355.0308848520003,6.90833,8947.708228650961,6.825,8074.894470884409
2012-10-20,24.0,3471.709125871081,215.91601475,2831.6426642981646,308.3729354372361,46.015125833333336,640.0664615729162,187.6920815,213.43677983591456,5607.7435385359995,4749239.982039311,8234.997426156,24.0,35610.18937202941,24.0,33488.42695927057
2012-10-21,24.0,3466.240206014032,215.78634537500002,2850.9654498944747,336.98386827781644,48.06322083333333,615.2747561195577,189.79874,188.60755191108757,5935.631365114001,5051911.749255841,8773.971296470001,24.0,37189.41352598082,24.0,33132.146132245194
2012-10-22,24.0,3468.0415747199922,215.61614600000001,2848.2324796243843,329.39479885316183,47.91420291666667,619.809095095608,189.9277625,194.5154556767692,8618.424280332,7356567.382006885,17524.98478425,19.74999,33517.15249938359,18.33333,27322.440786407835
2012-10-23,24.0,3490.622917132709,215.425720625,2861.1943814046626,328.3438402955162,47.228458125,629.4285357280464,190.1276405,198.48282400526028,8605.593066708001,7379851.048069696,16821.595264852,7.675,12338.080059756705,19.83333,39166.07662691294
2012-10-24,24.0,3491.087681499271,215.261696,2861.7413096498017,326.787935874643,47.147513958333334,629.3463718494695,190.323064625,197.30682478774133,8646.099446971999,7361807.7254016865,16831.658961812,0.0,0.0,24.0,51462.0515649681
2012-10-25,24.0,3489.322324455009,215.20368312500003,2862.868497625245,322.7608391926718,47.254032708333334,626.4538268297641,189.548166125,194.40566210910322,8557.727608042,7329602.868231691,16839.772817486,0.0,0.0,14.00834,28749.006729399644
2012-10-26,24.0,3467.467959531061,215.1943535,2855.4803507920133,320.4198696689609,48.124952291666666,611.9876087390475,189.149318375,180.2342150911543,8458.53729488,7275989.553801796,16584.783895762,18.83333,18722.977393032335,18.83333,21773.96971572692
2012-10-27,24.0,3442.7794786444847,215.207776625,2849.3209848264546,322.30430269612134,49.801480833333336,593.4584938180301,189.597043625,161.80576542516746,8461.05321912,7245452.608341059,16391.623812236,14.825,29584.955677923586,0.0,0.0
2012-10-28,24.0,3420.3217257890724,215.20190839999998,2845.138249598213,322.3589358738655,51.4188048,575.1834761908596,188.62385,143.29453812924228,8710.44420941,7490980.653895546,16680.829303624,9.99166,15370.410163219998,6.99166,6669.715160240001
2012-10-29,24.0,3406.606773690189,215.18652799999998,2841.9927899465492,322.76388800678933,53.079665625,564.6139837436398,189.959779625,132.93912500925398,8271.163837106,7103653.980200932,16054.678658394,24.0,28252.68822128075,24.0,26101.310691323073
2012-10-30,24.0,3402.553899571908,215.16851937500002,2845.280620213076,323.20276313711867,54.051226875,557.273279358832,189.066423125,125.72181752328883,8016.552304018,6908058.048217293,16784.170891782,24.0,28067.01672073625,24.0,26321.959131493495
2012-10-31,24.0,3399.133051569918,215.136422375,2850.6588280298643,320.187340937132,55.7420325,548.4742235400538,185.92461012500002,116.67394342173253,7940.948780606,6875283.918619747,16815.242556146,24.0,27563.20801132,24.0,27046.18558
2012-11-01,24.0,3400.8571181831435,215.08458650000003,2857.0095743123334,319.8105419586666,57.064944375,543.8475438708101,186.507915875,111.8375996157317,7890.190009064,6830686.438603849,16852.478234898,24.0,27203.430845,24.0,27694.0360718
2012-11-02,24.0,3398.159268196986,215.05940187500002,2857.870089255127,321.2771635653226,57.35145125,540.2891789418594,187.852054625,108.61160981474487,7783.3890250760005,6751871.165414831,17794.125779824,24.0,27077.634633,24.0,28008.5266018
2012-11-03,24.0,3392.9432458090964,215.03117262499998,2857.794983879799,324.7037133633876,58.602684375,535.1482619292977,190.42585250000002,103.29414863722215,7738.416879286,6701756.475017033,17785.634535514,24.0,27294.70517468797,24.0,27826.598369341653
2012-11-04,24.0,3400.3583877913134,214.968504125,2864.9923124173542,325.2987820510648,59.11553541666667,535.3660753739588,190.63393775,103.38919065828574,7685.456674034001,6666351.4027487375,17855.514331280003,24.0,27532.38793938,24.0,27804.1077573
2012-11-05,24.0,3419.25682620405,214.9103675,2876.139233095638,325.0081868565036,56.960006666666665,543.1175931084125,190.527900125,111.5297056492945,7578.3411995159995,6732187.829624274,17562.031768684,24.0,39380.44936531477,24.0,49457.63165827513
2012-11-06,24.0,3440.177855154251,214.8945995,2889.06109237375,324.4716137015335,55.20691708333333,551.1167627805011,189.49942737499998,119.58665775187846,7436.631766697999,6627804.384582231,17635.748348916,24.0,44737.73114668724,24.0,44717.832287793884
2012-11-07,24.0,3444.93121017954,214.898767625,2896.362832974568,325.39823261503966,56.132129375,548.5683772049721,188.75077587500002,116.94617321271946,7465.3133030340005,6646846.052878458,17904.323261536,24.0,46311.33069123507,24.0,43376.84324742499
2012-11-08,24.0,3450.630456007772,214.90696175000002,2901.9863026279336,328.2953040208183,56.507216041666666,548.644153379838,190.22300825000002,116.69905610174332,7494.560922324,6666153.287468431,18086.161685982,24.0,46170.280906234875,24.0,43929.45813792585
2012-11-09,24.0,3479.315318813678,214.86772587500002,2917.8832636148686,327.5309128388848,53.500805,561.4320551988095,187.887517625,129.92445519253317,7399.7734765820005,6672132.413691046,18180.005660134,24.0,45998.58623624442,24.0,44293.07725421881
2012-11-10,24.0,3514.024967672377,214.82432749999998,2932.017587015129,329.51553068356867,49.84368520833333,582.0073806572483,188.41735587500003,150.62593628845602,7337.378555429999,6512064.80216256,18297.247729718,24.0,42026.25911408957,24.0,39807.81673937446
2012-11-11,24.0,3524.148423509224,214.80663575,2935.240168429272,331.3186186910479,49.11746625,588.9082550799515,190.499460125,157.5900441433077,7319.012308478001,6431394.449530661,18467.575800766,24.0,35611.51223713254,24.0,34930.49219981743
2012-11-12,24.0,3523.937707848866,214.804934,2935.403937186811,331.1421984124882,49.22414104166667,588.533770662055,189.69993875,157.56401289095623,7345.8069016340005,6456586.167036435,18485.564659082,24.0,34552.26411914286,24.0,36005.73506112237
2012-11-13,24.0,3525.98020783749,214.8024215,2937.372259437307,329.2433703898312,49.050893125,588.6079484001833,188.137025375,157.6616716345429,7351.53062928,6472902.602501764,18454.807485248,24.0,34037.93904296,24.0,36558.266150380005
2012-11-14,24.0,3525.815166978124,214.80716,2936.5334850471163,331.4855601491055,48.96068708333333,589.2816819310083,190.025665625,158.0771684944784,7353.606266778001,6447657.9129959075,18424.930884898,24.0,33737.856785209886,24.0,36889.739169
2012-11-15,24.0,3528.6348305344845,214.80196212500002,2938.9498681513483,331.74416847919855,49.006063125,589.6849623831368,189.421485125,158.57946439736781,7365.116620176001,6468137.594521034,18503.67931361,24.0,34354.9454972,24.0,36423.11590502547
2012-11-16,24.0,3530.9751615964155,214.79835582978725,2942.010226141334,330.9006429458722,48.141491458333334,588.9649354550811,188.3451100425532,157.66721379910055,7422.60548906,6525225.165862989,18714.828255452,24.0,34669.4360272,24.0,36241.810358575014
2012-11-17,24.0,3531.150171678706,214.809422375,2941.3373827024784,332.09849869475204,49.0523175,589.8127889762275,189.60299675000002,158.63642192572826,7346.058494058,6455770.398235168,18077.607543566002,24.0,34258.90663598253,24.0,35993.922758814624
2012-11-18,24.0,3533.521952656883,214.812089375,2942.862285306854,330.5445522833419,48.914530416666665,590.659667350029,188.53307750000002,159.42074975339776,7320.270270598,6431235.533530414,18425.748560276,24.0,34147.3817474,24.0,36109.802654600004
2012-11-19,24.0,3534.0253907319593,214.8237335,2946.54601118735,329.2754750974615,49.21065395833333,587.47937954461,186.74214125,156.46436697763565,7296.054499788,6453846.455192181,18508.774060196,24.0,34593.9583,24.0,35845.6306094
2012-11-20,24.0,3535.378227211535,214.83357725,2948.358070383248,331.3458888074114,49.105884583333335,587.020156828287,187.7204375,155.87684629557353,7278.505928214,6427828.727631792,18514.37199163,24.0,32374.13167687181,24.0,34291.49903502887
2012-11-21,24.0,3538.861571370505,214.81394,2951.3822311069493,333.30907128306677,49.096013125,587.4793402635559,189.04078625000002,156.48142401994838,7278.56882632,6401746.72737797,18330.269235368003,24.0,27410.722121515188,24.0,30503.226666087758
2012-11-22,24.0,3539.167546608533,214.79986962499999,2953.534198328329,331.98389773039526,49.14110604166667,585.6333482802046,188.18455925,154.62998405656342,7217.054478652,6383218.534335873,18314.796301292,24.0,27603.173374835616,24.0,30252.513608714347
2012-11-23,24.0,3537.7135976742347,214.794251,2953.083928670708,330.7402958188706,49.065687708333336,584.6296690035273,187.17977224999998,153.34946399747867,7192.524217312,6358595.382964315,18274.541513452,24.0,27514.564171557347,24.0,30067.058595588438
2012-11-24,24.0,3538.047065921285,214.7801750638298,2953.971908077862,332.5756158920292,48.05672479166667,584.0751578434237,189.21757808510637,153.0617440989256,7199.6946013960005,6325366.753606065,18387.192021298,24.0,27253.7493298,24.0,30285.438039
2012-11-25,24.0,3526.630578206019,214.790994875,2952.3664753267344,329.1312743480745,50.40123208333333,574.2641028792847,187.6872635,143.3786150555835,7136.922291608001,6313310.3263873495,18287.435625182,24.0,30173.958931065998,24.0,32511.88505862144
2012-11-26,24.0,3530.992092630764,214.787183,2958.316781479444,332.7086513071813,51.09547083333333,572.67531115132,190.810559375,141.482572966144,7139.123725318,6349814.744230685,18352.031980043997,24.0,38826.022130098005,24.0,39954.055598463994
2012-11-27,24.0,3534.0503553526128,214.672577375,2961.4607947422655,334.48481064130516,51.1328875,572.589560610347,191.195999,141.4101628754475,6936.214435362,6155619.745075885,18939.500290084,24.0,38447.233698059346,24.0,40663.06657056689
2012-11-28,24.0,3546.1344524830806,214.81373937499998,2971.9471289563494,334.99834394727003,50.62383625,574.1873235267309,191.03239625,143.34798791990914,6857.340210438,6085425.488326917,19147.881715262,24.0,31214.628087261062,24.0,32913.77062389639
2012-11-29,24.0,3549.8357913838845,214.8065855,2975.7760194828656,336.8518597632801,50.22836145833333,574.0597719010185,191.144615375,143.6520776673434,6801.6753866280005,6008726.26996785,19131.339513384,24.0,27688.245763888044,24.0,29944.750873723595
2012-11-30,24.0,3551.453258281299,214.7859785,2978.938183614274,336.9006105729653,50.300958125,572.5150746670255,191.141858375,141.9303558308822,6746.387951453999,5964885.230113125,18942.896787808,24.0,29818.129231533276,24.0,27347.18273394433
2012-12-01,24.0,3546.5889372999623,214.77493175,2979.434584337437,334.8619782573546,50.86614208333334,567.1543529625246,190.834377875,137.73544746442545,6710.598929140001,5992988.28874342,19197.885709531998,24.0,30826.40366694614,24.0,25665.600154750566
2012-12-02,24.0,3539.2452324469496,214.769939,2979.7196741411935,334.3426766796847,52.01125125,559.5255583057558,190.581583625,130.6712937865492,6675.564684098,5990050.108472191,19078.882492980003,24.0,19669.32060785516,17.75,31530.982444076733
2012-12-03,24.0,3529.5895686394456,214.760692625,2980.4117247296804,332.0794806213568,54.059736875,549.1778439097653,189.937388375,117.82633170415292,6631.787602322,5978933.404534934,18898.490724971998,24.0,26189.439899498797,24.0,39045.20992817448
2012-12-04,24.0,3532.006897510594,214.751039375,2984.0994814506444,333.1955550801255,54.19711041666667,547.9074160599498,190.318737875,119.74259447156525,6646.128370490001,5949453.073902503,18953.274975297998,17.66667,29465.845200445194,24.0,39115.17739603798
2012-12-05,24.0,3527.623699944018,214.74958175,2985.3304167330502,332.9083350345923,55.197748125,542.2932832109676,190.354896875,115.26535503999378,6818.657875248,6092605.66636473,20426.851802666002,24.0,37442.082500859346,24.0,35210.44721696167
2012-12-06,24.0,3523.5973949263666,214.7562095,2988.0153915983406,333.63527928554606,57.21829458333333,535.5820033280257,189.225621125,105.10193526308866,6630.844130732,5927529.728801803,19562.128641378,24.0,35743.00245218194,24.0,36355.829058782154
2012-12-07,24.0,3519.489421575743,214.76373575,2989.4573900273517,331.79098545237713,58.72519729166667,530.0320315483914,188.909146625,99.3108050062143,6646.694453444,5888019.679673801,19710.568171538,24.0,36390.99690202205,24.0,35938.94699948038
2012-12-08,24.0,3521.7740983273925,214.76278025000002,2993.044898476782,334.24729925885197,59.019982291666665,528.7291998506109,189.355506875,98.17670960849917,6624.6172182380005,5904099.153725429,19857.749739578,24.0,35997.50075295462,24.0,35971.35925310963
2012-12-09,24.0,3524.8854025586757,214.760048,2995.2667980608335,335.3701542318721,58.964716458333335,529.618604497842,190.401162875,98.35904319650196,6612.037597038,5891690.992426166,20041.223514780002,24.0,31332.872083051952,24.0,32207.467095524764
2012-12-10,24.0,3517.3510002747685,214.759415375,2992.0319941956436,336.0982195036758,59.808540625,525.3190060791251,191.076990875,94.52699809918441,6618.704796274,5889332.678982506,19965.808685686,24.0,26757.612639139516,24.0,27258.815892793
2012-12-11,23.33333,3586.468608400984,214.66112434964663,3016.8552657066853,329.06157209242167,51.928491666666666,569.6133426942989,188.9191844685898,138.70713881817107,5673.4091612,5201078.076314071,18121.195931023998,23.0,24702.667899926804,22.5,26148.871592118307
2012-12-12,11.29167,3538.355409069355,214.7430661152531,2999.851388868439,336.19057714852977,27.282715,538.5040202009162,190.645031126356,114.43531126951972,2679.3335193880002,2507134.040132035,7934.407377582001,12.29167,12494.109686510157,12.29167,14268.055107393571
2012-12-13,15.20833,3698.816872322774,214.3979898658117,3092.7682919765493,265.4895577873063,28.521093125,606.0485803462243,165.2229216378445,209.1707105094249,2645.305644042,2453078.5860747867,11388.519766678,9.29167,9204.567586733267,9.37501,10975.378384846636
2012-12-14,23.45833,3512.719042417881,214.80467722429177,2999.1105630422435,332.890828801362,61.10549270833334,513.6084793756377,184.90528950523844,93.81221884671115,5605.856595356,5060895.44732312,19011.770213878,24.0,26421.321989884782,24.0,27967.41127090201
2012-12-15,13.70833,3638.844353399276,214.58234299720974,3059.4573053890526,294.20830652917004,27.739822291666666,579.3870480102229,173.861752319114,158.43600848911942,3006.84395733,2729174.653996727,10894.455144047999,12.25,14774.275306607069,11.91667,12330.379208771228
2012-12-16,24.0,3494.657528281344,214.74762588898056,2994.186822352434,337.24248194983886,66.01756395833333,500.4707059289107,189.52579589170338,78.82142502766823,6114.3877823660005,5555653.574944508,19937.190047456003,24.0,28722.230793394334,24.0,28750.5493395191
2012-12-17,24.0,3486.0626435961326,214.75306362499998,2988.389211259938,338.64228718487976,68.04594666666667,497.67343233619454,189.71514125000002,75.64879849413771,6212.886216362,5649616.368130375,19950.776038352,24.0,28421.138177160003,24.0,28913.00136608
2012-12-18,24.0,3486.3262768795234,214.687176875,2988.57082570249,336.50507453172213,68.14036708333333,497.7554511770335,188.897755625,75.70350793755912,6239.6808095179995,5682701.973088403,19798.12233509,24.0,28233.023395756798,24.0,28969.706375180238
2012-12-19,24.0,3482.3967573574114,214.67924374999998,2985.3189496868895,334.3003558763841,68.224919375,497.0778076705217,186.47632512500002,73.70506920509162,6283.583687506,5729930.395775053,19752.143819604,24.0,28104.365542697924,24.0,28990.231184231114
2012-12-20,24.0,3482.2291330133376,214.66920575,2984.9986338425165,331.26371284235626,68.21459875,497.23049917082074,185.01665825,73.76383366193795,6519.954769853999,5931204.926167508,19436.458225590002,24.0,33070.6174398779,24.0,37980.58735572143
2012-12-21,24.0,3489.574372849077,214.65216387499999,2990.581196810527,331.01745084971043,68.23803479166666,498.9931760385496,185.64925775,75.30847650677933,6528.320217952,5956807.70639392,19481.74486191,24.0,36853.940482654085,24.0,44236.45504523362
2012-12-22,24.0,3495.7067376224113,214.639874,2996.2313141266313,329.6760512001002,68.258389375,499.4754234957801,184.427672,75.50969823853708,6552.535988762,5961049.704160505,19674.21306627,24.0,38572.26038449187,24.0,44060.50782381348
2012-12-23,24.0,3505.803751266649,214.626459875,3002.0258860081635,327.86538799243,66.04296083333334,503.77786525848575,184.258221125,79.52718919198533,6543.3528652859995,5949912.517716549,19223.862627309998,24.0,38399.548329774596,24.0,42435.34826054472
