DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
17-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.12,99.551,237.854,13.585,100,%,28.266,86.262,1.803,192,"28,943","3,283",,production,OP
18-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.635,99.559,237.663,13.735,100,%,27.972,88.511,1.841,190,"29,391","3,290",,production,OP
19-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.179,99.57,237.412,13.747,100,%,27.767,88.793,1.849,196,"30,212","3,299",,production,OP
20-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.854,99.559,237.469,13.707,100,%,28.385,88.4,1.758,187,"28,889","3,229",,production,OP
21-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.649,99.546,237.506,13.557,100,%,29.144,88.14,1.687,192,"29,591","3,162",,production,OP
22-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.718,99.544,237.436,13.615,100,%,29.283,88.351,1.68,187,"28,674","3,210",,production,OP
23-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.453,99.545,237.4,13.606,100,%,29.053,87.307,1.635,188,"28,559","3,223",,production,OP
24-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.467,99.54,237.343,13.602,100,%,29.124,88.079,1.625,186,"28,187","3,088",,production,OP
25-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.464,99.54,237.35,13.559,100,%,29.114,88.138,1.598,184,"27,961","3,050",,production,OP
26-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.278,99.54,237.295,13.58,100,%,28.983,87.292,1.584,183,"27,848","3,082",,production,OP
27-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.461,99.529,237.327,13.534,100,%,29.134,86.772,1.53,181,"27,421","3,035",,production,OP
28-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.361,99.529,237.305,13.463,100,%,29.055,86.592,1.512,180,"27,589","3,018",,production,OP
29-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.297,99.528,237.275,13.389,100,%,29.022,86.687,1.498,178,"27,140","3,012",,production,OP
30-Nov-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.17,99.525,237.231,13.426,100,%,28.939,87.673,1.535,177,"26,877","2,973",,production,OP
01-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.168,99.519,237.269,13.494,100,%,28.899,87.65,1.484,174,"26,636","2,940",,production,OP
02-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.373,99.515,237.304,13.466,100,%,29.069,86.336,1.451,173,"26,323","2,935",,production,OP
03-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.417,99.512,237.316,13.513,100,%,29.101,87.472,1.48,174,"26,509","2,950",,production,OP
04-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.027,99.538,237.497,13.575,100,%,28.529,86.9,1.572,171,"27,217","3,045",,production,OP
05-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.451,99.553,237.817,13.63,100,%,28.634,86.126,1.569,178,"27,523","3,116",,production,OP
06-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.711,99.568,237.992,13.735,100,%,28.719,87.674,1.675,176,"27,069","3,180",,production,OP
07-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.191,99.578,238.273,13.851,100,%,28.918,87.458,1.69,178,"27,393","3,227",,production,OP
08-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.691,99.582,238.571,13.817,100,%,29.12,86.416,1.651,177,"27,261","3,241",,production,OP
09-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,20.5,273.233,99.52,240.114,13.175,53.29708,%,33.119,82.147,5.507,96,"15,003","2,250",,production,OP
10-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.265,99.568,238.427,13.916,58.16891,%,29.839,85.803,3.649,138,"20,790","2,693",,production,OP
11-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.346,99.565,238.227,13.949,77.47441,%,29.119,87.483,2.791,163,"24,845","2,997",,production,OP
12-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.489,99.579,238.062,14.085,100,%,28.428,88.535,2.081,182,"27,559","3,185",,production,OP
13-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.334,99.572,238.011,14.053,100,%,28.323,88.431,2.038,179,"27,065","3,120",,production,OP
14-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.196,99.559,238.013,13.958,100,%,28.183,87.93,1.979,177,"26,908","3,124",,production,OP
15-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.021,99.553,237.989,13.87,100,%,28.032,86.487,1.926,176,"26,692","3,222",,production,OP
16-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.91,99.549,237.957,13.813,100,%,27.953,85.809,1.885,174,"26,496","3,195",,production,OP
17-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.803,99.546,237.864,13.894,100,%,27.939,87.056,1.883,175,"26,555","3,194",,production,OP
18-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.697,99.541,237.773,13.861,100,%,27.924,86.173,1.884,173,"26,280","3,197",,production,OP
19-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.576,99.54,237.765,13.838,100,%,27.812,86.718,1.835,171,"26,039","3,146",,production,OP
20-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.424,99.539,237.662,13.813,100,%,27.762,86.243,1.821,169,"25,788","3,128",,production,OP
21-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.346,99.535,237.61,13.754,100,%,27.736,85.936,1.819,168,"25,565","3,108",,production,OP
22-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.326,99.531,237.585,13.755,100,%,27.742,86.057,1.815,166,"25,329","3,093",,production,OP
23-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.965,99.536,237.497,13.722,97.91667,%,27.468,85.486,1.832,164,"25,186","3,096",,production,OP
24-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.845,99.535,237.499,13.676,100,%,27.346,85.979,1.796,164,"25,273","3,086",,production,OP
25-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.81,99.534,237.407,13.746,100,%,27.403,86.863,1.866,164,"25,026","3,059",,production,OP
26-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.746,99.531,237.37,13.763,100,%,27.376,87.201,1.879,162,"24,958","3,065",,production,OP
27-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.847,99.529,237.39,13.662,100,%,27.458,86.481,1.821,159,"24,816","3,002",,production,OP
28-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.7,99.529,237.435,13.659,97.91667,%,27.265,84.662,1.791,159,"24,475","3,008",,production,OP
29-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.674,99.529,237.43,13.624,100,%,27.244,84.57,1.75,159,"24,611","3,009",,production,OP
30-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.656,99.529,237.421,13.629,100,%,27.235,84.744,1.73,159,"24,539","2,989",,production,OP
31-Dec-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.632,99.53,237.37,13.713,100,%,27.262,85.736,1.749,158,"24,402","2,991",,production,OP
01-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.618,99.532,237.308,13.783,100,%,27.31,86.62,1.799,157,"24,193","2,980",,production,OP
02-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.81,99.531,237.407,13.6,100,%,27.403,83.334,1.733,154,"23,889","2,949",,production,OP
03-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,21.5,271.91,99.394,234.801,11.738,71.01747,%,37.109,70.661,1.764,96,"14,848","1,919",,production,OP
04-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.268,99.441,237.12,12.399,68.27501,%,32.149,76.468,4.372,105,"16,983","2,470",,production,OP
05-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.529,99.532,237.197,13.791,100,%,27.332,84.248,1.751,156,"25,128","3,224",,production,OP
06-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.193,99.55,237.676,13.9,100,%,27.516,84.173,1.803,153,"24,978","3,471",,production,OP
07-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.559,99.58,238.055,13.963,100,%,27.504,83.736,1.874,154,"24,949","3,227",,production,OP
08-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.049,99.588,238.242,14.138,100,%,27.807,86.665,1.954,155,"24,856","3,281",,production,OP
09-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.326,99.589,238.458,14.15,100,%,27.868,85.849,1.969,156,"24,954","3,283",,production,OP
10-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.563,99.599,238.623,14.204,100,%,27.94,85.702,1.984,156,"25,060","3,310",,production,OP
11-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.94,99.606,238.791,14.369,100,%,28.149,86.68,2.006,158,"25,218","3,326",,production,OP
12-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.213,99.615,238.856,14.562,100,%,28.356,88.275,2.127,159,"25,290","3,394",,production,OP
13-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,23.33,268.935,99.592,239.195,14.513,85.20861,%,29.739,88.018,3.257,133,"21,208","3,116",,production,OP
14-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.071,99.597,238.528,14.527,100,%,28.543,88.04,2.101,160,"24,702","3,477",,production,OP
15-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.628,99.588,238.402,14.483,100,%,28.226,87.921,2.104,160,"24,923","3,658",,production,OP
16-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.322,99.588,238.284,14.406,100,%,28.038,88.136,2.124,159,"24,705","3,487",,production,OP
17-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.089,99.588,238.19,14.536,100,%,27.899,88.438,2.107,158,"24,444","3,372",,production,OP
18-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.07,99.581,238.16,14.422,100,%,27.91,87.996,2.042,156,"24,340","3,498",,production,OP
19-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.217,99.575,238.079,14.392,100,%,28.138,88.238,2.041,152,"23,541","3,517",,production,OP
20-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,20.83,268.707,99.536,238.853,14.327,70.71155,%,29.855,87.808,3.085,110,"17,903","2,767",,production,OP
21-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.704,99.543,238.221,14.399,93.68124,%,29.483,87.159,1.733,141,"21,943","3,346",,production,OP
22-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.096,99.549,238.229,14.274,100,%,28.866,85.493,1.565,150,"23,637","3,012",,production,OP
23-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.295,99.566,238.079,14.419,100,%,28.215,86.483,1.698,155,"24,044","3,107",,production,OP
24-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.572,99.579,238.023,14.479,100,%,27.55,87.106,1.709,156,"24,216","3,099",,production,OP
25-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,22.67,268.914,99.541,238.648,14.186,72.44894,%,30.266,85.624,3.577,153,"20,361","2,648",,production,OP
26-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.825,99.512,238.479,14.024,80.35385,%,30.346,84.397,3.471,139,"22,037","2,831",,production,OP
27-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.307,99.553,237.748,14.504,100,%,27.559,88.24,1.69,159,"24,555","3,107",,production,OP
28-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.368,99.553,237.891,14.369,100,%,27.477,86.427,1.628,152,"23,739","3,086",,production,OP
29-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.341,99.558,237.915,14.278,100,%,27.426,85.166,1.579,153,"23,703","3,083",,production,OP
30-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.353,99.552,237.896,14.212,100,%,27.456,85.351,1.579,152,"23,549","3,068",,production,OP
31-Jan-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.32,99.549,237.828,14.389,100,%,27.492,88.092,1.644,150,"23,227","3,033",,production,OP
01-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.346,99.546,237.893,14.296,100,%,27.454,86.021,1.564,148,"23,135","3,035",,production,OP
02-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.399,99.541,237.88,14.208,100,%,27.519,85.835,1.557,148,"23,002","3,016",,production,OP
03-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.449,99.54,237.839,14.296,100,%,27.61,87.576,1.594,146,"22,836","2,979",,production,OP
04-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,23.58,269.155,99.504,238.47,14.12,80.93449,%,30.685,86.378,4.532,124,"19,531","2,615",,production,OP
05-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.966,99.529,237.943,14.274,88.06339,%,28.023,86.465,1.987,143,"22,614","2,985",,production,OP
06-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.232,99.541,237.776,15.096,100,%,27.456,86.759,1.593,147,"22,720","3,029",,production,OP
07-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.393,99.544,237.89,19.771,100,%,27.503,85.484,1.527,143,"22,729","3,006",,production,OP
08-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.551,99.549,237.84,19.884,100,%,27.711,86.953,1.575,143,"22,721","2,985",,production,OP
09-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.726,99.543,237.842,19.958,100,%,27.884,87.573,1.569,144,"22,950","3,004",,production,OP
10-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.09,99.535,237.851,20.051,100,%,28.239,88.371,1.59,142,"22,010","2,952",,production,OP
11-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.695,99.525,237.928,19.974,100,%,28.768,87.989,1.558,144,"22,399","2,894",,production,OP
12-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.744,99.524,237.933,19.802,100,%,28.811,87.108,1.539,136,"21,070","2,904",,production,OP
13-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.785,99.52,237.882,19.979,100,%,28.903,88.074,1.552,132,"20,528","2,900",,production,OP
14-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.966,99.519,237.898,19.915,100,%,29.068,87.916,1.55,134,"21,086","2,840",,production,OP
15-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.896,99.519,237.899,19.871,100,%,28.997,87.972,1.573,134,"20,916","2,829",,production,OP
16-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.891,99.511,238.019,19.724,100,%,28.872,86.032,1.494,133,"20,786","2,819",,production,OP
17-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.987,99.508,238.025,19.662,100,%,28.962,86.153,1.467,132,"20,619","2,788",,production,OP
18-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.001,99.502,237.927,19.941,100,%,29.073,87.773,1.55,130,"20,406","2,774",,production,OP
19-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.757,99.502,238.008,19.758,100,%,28.749,86.003,1.47,125,"19,729","2,829",,production,OP
20-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.685,99.51,238.058,19.766,100,%,28.626,86.48,1.525,130,"20,150","2,882",,production,OP
21-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.033,99.525,238.314,19.83,100,%,28.719,86.872,1.583,123,"19,625","2,902",,production,OP
22-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.763,99.552,238.409,20.055,100,%,28.353,88.026,1.682,126,"20,187","2,988",,production,OP
23-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.139,99.566,238.663,20.089,100,%,28.476,87.876,1.734,126,"20,106","3,017",,production,OP
24-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.473,99.581,238.867,20.196,100,%,28.605,88.173,1.792,125,"19,949","3,066",,production,OP
25-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.147,99.587,239.096,20.309,100,%,29.05,88.372,1.812,128,"20,265","3,128",,production,OP
26-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.224,99.616,239.081,20.592,100,%,28.144,88.863,1.966,139,"22,471","3,226",,production,OP
27-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.769,99.622,239.413,20.67,100,%,28.356,88.916,2.008,138,"22,383","3,233",,production,OP
28-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.224,99.633,239.605,20.757,100,%,28.619,89.06,2.052,140,"22,436","3,242",,production,OP
29-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.425,99.644,239.837,20.615,100,%,28.588,87.814,1.978,139,"22,300","3,488",,production,OP
01-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.254,99.637,239.678,20.348,100,%,28.576,86.185,1.902,141,"22,203","3,340",,production,OP
02-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.083,99.63,239.439,20.649,100,%,28.643,88.836,1.966,139,"21,923","3,333",,production,OP
03-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.937,99.629,239.352,20.244,100,%,28.585,88.968,1.963,137,"21,836","3,317",,production,OP
04-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.808,99.629,239.327,19.793,100,%,28.481,88.234,1.905,136,"21,641","3,289",,production,OP
05-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.647,99.629,239.226,19.846,100,%,28.421,88.833,1.939,135,"21,419","3,294",,production,OP
06-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.572,99.629,239.17,19.828,100,%,28.403,88.707,1.927,134,"21,301","3,287",,production,OP
07-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.512,99.629,239.126,19.815,100,%,28.385,88.803,1.933,133,"21,157","3,264",,production,OP
08-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.521,99.629,239.176,19.772,100,%,28.346,88.028,1.842,131,"21,006","3,241",,production,OP
09-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.503,99.629,239.185,19.74,100,%,28.318,87.916,1.783,130,"20,773","3,223",,production,OP
10-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.465,99.629,239.171,19.758,100,%,28.294,87.85,1.79,130,"20,565","3,211",,production,OP
11-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.465,99.629,239.186,19.641,100,%,28.279,86.806,1.762,128,"20,437","3,191",,production,OP
12-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,18.67,270.283,99.594,240.096,19.09,60.97388,%,30.188,84.949,4.007,79,"12,598","2,087",,production,OP
13-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.9,99.627,239.318,19.895,100,%,28.582,87.359,1.811,123,"20,011","3,186",,production,OP
14-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.962,99.634,239.162,20.124,100,%,27.8,88.595,1.923,127,"20,263","3,255",,production,OP
15-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.98,99.649,239.195,19.976,100,%,27.785,88.735,1.915,126,"20,144","3,244",,production,OP
16-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.972,99.649,239.198,19.826,100,%,27.774,88.737,1.91,127,"20,528","3,230",,production,OP
17-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.962,99.639,239.208,22.02,100,%,27.754,88.747,1.887,121,"19,398","3,030",,production,OP
18-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.132,99.638,239.24,22.308,100,%,27.892,88.694,1.848,119,"19,424","3,203",,production,OP
19-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.974,99.637,239.215,22.294,100,%,27.758,88.612,1.852,118,"19,357","3,237",,production,OP
20-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.081,99.635,239.213,22.289,100,%,27.868,88.565,1.825,119,"19,258","3,228",,production,OP
21-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.268,99.63,239.2,22.307,100,%,28.068,88.659,1.793,117,"19,166","3,191",,production,OP
